,K01,K02,K03,K04,K05,K06,K07,K08,K09,K10
T7018,10,22,23,26,27,25,13,14,14,16
T7019,10,18,22,15,26,19,15,14,29,22
T7020,13,12,23,20,11,16,11,17,26,29
T7021,27,29,23,16,14,25,28,14,11,10
T7022,23,29,24,27,10,16,28,24,28,16
T7023,28,21,24,12,19,29,13,30,21,20
T7024,22,12,16,16,11,20,27,17,24,21
T7025,13,13,21,16,13,19,22,25,28,24
T7026,26,10,12,25,26,28,17,24,25,27
T7027,19,25,24,29,22,15,21,16,28,12
T7028,26,25,21,26,12,14,27,11,22,10
T7029,23,20,20,19,16,13,26,28,25,24
T7030,28,19,30,24,15,14,14,28,13,16
T7031,13,24,23,24,19,14,26,12,27,27
T7032,27,24,24,23,16,25,23,16,10,15
T7033,11,24,17,16,28,12,13,17,17,22
T7034,25,29,17,22,24,11,10,24,29,30
T7035,30,16,20,15,10,28,27,10,17,30
T7036,11,29,23,23,16,19,26,23,10,23
T7037,16,13,30,13,21,20,16,11,13,21
T7038,14,14,11,14,14,20,26,19,28,14
T7039,11,29,21,28,22,15,17,19,17,27
T7040,14,21,12,17,24,20,19,14,28,20
T7041,21,14,26,15,11,28,27,17,10,30
T7042,19,22,14,11,10,13,26,27,19,10
T7043,22,13,17,28,24,30,17,18,15,15
T7044,13,24,16,13,27,12,13,29,24,12
T7045,25,19,11,20,10,11,21,12,19,27
T7046,28,27,28,30,13,15,28,19,20,27
T7047,17,29,16,15,22,22,19,27,16,11
T7048,25,23,19,13,28,18,19,21,19,15
T7049,21,24,21,27,16,17,17,26,26,26
T7050,11,23,25,14,12,25,24,30,18,28
T7051,15,23,25,16,14,13,18,15,25,11
T7052,11,22,25,20,14,30,20,29,24,16
T7053,13,10,20,20,17,23,18,25,16,27
T7054,27,12,14,12,21,17,27,26,20,11
T7055,11,21,15,21,17,13,24,18,25,24
T7056,24,29,28,11,19,23,27,27,13,17
T7057,22,10,21,14,14,12,14,27,29,30
T7058,25,15,28,21,16,26,16,18,23,24
T7059,30,11,23,15,25,17,14,25,14,11
T7060,26,28,17,25,26,23,20,24,17,28
T7061,29,19,29,27,17,19,18,14,18,20
T7062,14,12,13,24,16,22,27,15,29,11
T7063,30,14,30,29,10,12,28,16,10,12
T7064,26,21,24,23,25,18,21,18,13,17
T7065,12,28,11,10,15,30,28,18,30,21
T7066,15,18,17,23,26,17,11,25,26,13
T7067,23,18,23,26,28,26,26,14,10,14
T7068,23,19,25,12,25,20,24,19,26,20
T7069,23,22,29,26,26,23,16,30,15,14
T7070,20,21,30,28,29,11,10,24,28,23
T7071,26,22,13,26,24,28,24,30,16,27
T7072,28,10,25,14,17,17,17,24,22,27
T7073,25,30,28,13,15,21,25,28,17,23
T7074,12,18,30,21,27,16,26,11,15,26
T7075,30,21,18,24,27,26,13,30,25,15
T7076,14,14,13,26,14,16,26,28,24,24
T7077,24,15,11,16,17,21,17,19,27,18
T7078,12,11,18,12,25,14,21,24,16,24
T7079,19,14,22,13,16,21,23,15,17,13
T7080,27,10,27,19,17,14,13,30,24,21
T7081,18,10,21,11,14,18,17,24,24,24
T7082,10,25,16,17,16,25,29,22,27,24
T7083,21,11,23,14,23,21,26,19,28,18
T7084,23,12,24,22,15,14,26,27,18,22
T7085,17,14,18,14,13,28,30,20,18,23
T7086,13,12,22,13,18,14,26,15,10,20
T7087,13,25,10,19,24,21,13,24,19,11
T7088,20,11,27,21,13,20,20,13,22,19
T7089,21,21,17,19,14,30,12,17,20,15
T7090,12,27,17,17,27,29,20,18,12,21
T7091,21,30,24,19,11,30,16,24,22,23
T7092,29,27,21,12,21,11,28,18,21,16
T7093,10,30,28,29,22,30,28,14,13,11
T7094,28,24,24,14,20,30,23,22,26,13
T7095,18,26,29,27,23,30,20,24,27,14
T7096,14,14,13,16,22,20,26,13,17,22
T7097,18,25,19,28,19,16,30,20,22,19
T7098,16,20,14,28,26,30,28,14,27,22
T7099,11,20,11,19,26,23,28,15,18,12
T7100,25,22,27,24,26,21,28,13,22,13
T7101,17,20,23,30,24,23,13,15,18,14
T7102,29,22,28,24,15,17,20,24,30,22
T7103,18,30,13,20,17,27,21,20,13,11
T7104,22,18,12,20,25,26,21,10,20,13
T7105,14,20,11,21,26,23,18,15,15,14
T7106,14,26,20,13,25,15,24,25,10,25
T7107,17,29,18,21,22,23,18,24,15,25
T7108,21,21,20,13,21,16,22,18,18,11
T7109,15,20,24,11,20,20,16,11,18,15
T7110,21,13,26,24,12,13,18,27,14,16
T7111,16,10,20,15,24,18,27,16,16,19
T7112,30,16,19,16,20,17,19,27,11,29
T7113,16,29,16,18,23,30,13,15,28,23
T7114,25,16,27,11,20,17,25,28,21,12
T7115,16,17,24,25,13,27,21,23,26,22
T7116,24,29,13,21,25,15,10,10,20,16
T7117,12,16,21,26,26,29,10,20,20,17
T7118,24,30,22,19,28,30,27,14,11,22
T7119,30,16,13,23,19,15,13,18,12,12
T7120,12,29,30,27,29,29,13,28,17,29
T7121,15,14,22,13,20,14,10,12,15,11
T7122,20,19,30,25,11,11,10,20,13,26
T7123,30,30,28,15,26,27,13,12,11,19
T7124,12,11,16,21,22,21,19,15,24,11
T7125,30,16,12,10,10,15,21,18,12,15
T7126,21,12,29,25,15,24,20,21,10,25
T7127,30,30,15,12,20,22,27,25,23,25
T7128,23,19,19,14,24,29,28,22,11,21
T7129,12,30,20,26,24,27,29,22,22,15
T7130,23,29,16,19,23,28,17,14,22,26
T7131,21,17,10,26,26,18,15,24,15,10
T7132,27,25,10,15,25,23,11,10,26,24
T7133,14,14,16,14,13,29,28,11,16,18
T7134,13,26,17,23,24,27,18,14,26,29
T7135,21,15,13,10,28,25,17,26,28,27
T7136,14,19,18,19,10,28,12,26,29,19
T7137,21,25,22,14,21,13,27,13,14,22
T7138,30,24,13,19,26,24,13,30,17,11
T7139,27,16,18,25,29,25,20,30,26,13
T7140,22,24,26,15,23,19,21,26,18,30
T7141,17,12,25,23,15,12,14,29,26,23
T7142,20,15,24,12,21,24,27,15,21,12
T7143,12,17,28,29,23,16,26,25,23,21
T7144,16,19,12,25,22,11,24,19,10,20
T7145,17,17,25,15,28,26,29,12,29,13
T7146,21,27,29,17,26,30,23,14,22,17
T7147,30,27,16,15,13,30,25,10,17,30
T7148,13,26,22,10,10,29,30,11,23,26
T7149,12,24,12,21,20,12,25,27,27,22
T7150,13,11,22,18,11,27,17,21,16,28
T7151,13,23,26,22,27,29,28,23,18,15
T7152,18,12,12,10,17,20,18,22,25,12
T7153,18,26,28,14,28,19,14,19,12,29
T7154,23,22,29,14,15,13,25,19,15,17
T7155,10,23,16,11,30,15,23,13,30,11
T7156,30,26,25,10,29,28,24,22,24,26
T7157,30,28,10,13,14,30,29,24,22,26
T7158,28,14,30,29,21,19,30,14,21,10
T7159,15,18,13,17,14,12,16,11,18,21
T7160,17,30,17,30,25,16,28,25,10,25
T7161,14,23,23,24,19,11,30,15,25,13
T7162,17,19,25,12,24,19,28,19,12,13
T7163,17,24,29,24,24,14,28,12,17,16
T7164,27,18,20,15,12,28,22,19,21,11
T7165,19,21,28,23,17,14,23,23,26,29
T7166,15,26,20,26,16,27,30,24,18,26
T7167,16,25,24,24,21,10,27,11,29,25
T7168,15,22,16,27,23,13,19,12,24,21
T7169,20,22,26,13,15,23,11,12,13,29
T7170,28,15,11,14,14,26,26,30,23,10
T7171,12,18,24,14,19,15,22,12,12,24
T7172,15,24,23,22,30,24,24,11,28,26
T7173,23,22,21,18,16,17,22,23,26,15
T7174,18,17,22,16,13,20,11,13,21,20
T7175,17,19,27,30,20,14,24,12,29,21
T7176,28,29,14,29,20,20,20,26,27,29
T7177,19,22,26,11,25,21,15,25,23,25
T7178,29,10,28,27,16,18,18,29,13,14
T7179,13,26,23,26,26,13,24,18,27,28
T7180,27,25,23,23,27,25,11,23,23,27
T7181,21,16,25,15,14,23,12,18,16,28
T7182,15,28,17,30,17,10,19,30,25,29
T7183,27,16,22,22,23,18,20,10,13,15
T7184,12,22,26,30,17,20,18,19,30,22
T7185,24,25,16,28,20,24,24,23,15,17
T7186,15,20,27,25,27,13,26,19,29,24
T7187,10,27,13,15,22,14,18,11,29,22
T7188,30,12,11,15,21,18,27,13,26,10
T7189,22,13,13,29,12,12,30,13,12,16
T7190,24,13,19,11,24,26,10,21,13,14
T7191,27,25,25,13,24,27,28,29,19,18
T7192,21,27,26,20,28,30,29,11,22,24
T7193,18,25,14,20,30,14,30,19,23,22
T7194,11,17,26,30,13,18,30,12,18,25
T7195,15,19,13,17,29,24,15,25,27,12
T7196,25,26,19,17,11,23,19,18,14,17
T7197,26,13,10,19,16,14,10,22,21,29
T7198,21,24,18,19,22,28,14,16,17,19
T7199,27,24,18,25,28,19,10,11,17,21
T7200,15,10,29,14,12,25,16,10,12,27
T7201,26,28,10,13,29,12,12,12,11,22
T7202,22,19,11,29,11,21,14,19,13,29
T7203,28,10,13,26,21,24,20,20,10,29
T7204,22,11,30,24,28,19,21,17,22,22
T7205,23,10,29,13,23,12,13,20,19,24
T7206,13,22,11,24,29,15,23,27,10,23
T7207,10,16,25,21,16,26,10,12,16,10
T7208,17,20,17,22,20,30,28,23,25,28
T7209,19,13,26,28,25,29,25,20,20,18
T7210,12,21,10,16,11,18,25,21,26,14
T7211,22,11,23,29,25,21,12,18,21,21
T7212,13,15,13,19,26,20,15,23,23,24
T7213,28,23,27,28,24,30,10,26,25,28
T7214,10,10,20,28,28,22,16,10,18,18
T7215,28,24,11,16,28,27,23,24,26,18
T7216,19,14,22,16,23,20,18,25,12,11
T7217,10,12,30,21,15,24,22,20,19,10
T7218,22,16,15,19,10,11,14,12,22,17
T7219,11,17,18,30,21,14,10,26,23,23
T7220,24,30,11,18,21,16,18,15,29,10
T7221,10,10,25,22,24,13,28,11,28,12
T7222,20,26,14,23,22,11,13,20,16,26
T7223,16,20,30,21,18,21,16,10,22,25
T7224,22,21,11,26,12,24,23,16,19,30
T7225,23,27,17,10,28,15,13,21,25,15
T7226,20,27,26,17,19,30,23,10,22,13
T7227,19,10,28,14,28,17,14,13,11,18
T7228,29,21,27,30,21,14,20,28,23,10
T7229,19,21,30,19,22,15,22,19,17,10
T7230,24,20,24,25,21,16,22,10,27,22
T7231,26,12,12,11,26,24,24,25,29,24
T7232,16,24,27,27,23,21,11,20,10,20
T7233,26,12,15,27,18,30,13,22,15,18
T7234,26,10,25,30,10,20,14,29,19,29
T7235,29,17,23,12,27,18,16,15,28,17
T7236,28,15,22,28,16,27,28,24,10,12
T7237,13,16,22,18,23,12,15,27,20,30
T7238,23,16,20,23,28,22,29,16,21,11
T7239,17,28,16,18,21,26,25,17,22,11
T7240,19,20,25,13,26,12,23,25,15,25
T7241,19,10,19,10,18,30,29,21,21,26
T7242,15,15,11,24,29,15,14,25,11,12
T7243,18,14,19,21,20,13,21,26,22,21
T7244,27,11,23,14,20,18,28,18,28,13
T7245,20,18,19,15,19,17,11,15,18,22
T7246,13,19,22,12,15,24,16,30,16,20
T7247,19,15,14,22,26,15,11,25,11,11
T7248,16,11,20,27,23,29,19,22,29,21
T7249,20,16,22,23,17,24,17,28,10,30
T7250,30,29,23,13,29,22,22,25,14,21
T7251,13,18,12,29,12,15,28,25,25,30
T7252,20,15,12,11,14,16,15,28,13,23
T7253,28,16,20,27,25,24,21,23,17,17
T7254,20,30,29,21,19,21,17,22,18,28
T7255,25,23,10,29,10,23,13,14,11,13
T7256,15,19,20,10,16,14,26,23,20,20
T7257,10,19,29,15,26,13,30,20,15,17
T7258,24,18,15,17,18,26,22,12,13,28
T7259,17,25,18,16,13,23,25,24,21,10
T7260,10,11,21,26,28,10,14,13,22,13
T7261,21,24,23,14,24,14,30,12,19,19
T7262,20,25,30,15,20,10,28,10,19,24
T7263,21,16,27,12,16,30,25,29,28,10
T7264,24,10,10,12,16,10,14,19,20,28
T7265,26,14,23,22,16,11,18,24,15,18
T7266,26,18,17,27,21,13,25,10,17,26
T7267,24,13,19,13,24,13,18,16,18,17
T7268,26,11,27,26,17,21,12,28,17,19
T7269,12,20,26,12,14,18,25,12,26,28
T7270,24,29,19,22,29,16,23,23,17,15
T7271,25,24,27,15,22,10,13,26,12,26
T7272,30,26,12,23,29,14,26,18,23,16
T7273,30,14,27,21,28,29,16,30,17,16
T7274,26,13,24,19,20,14,29,19,21,23
T7275,21,13,26,28,19,30,10,26,12,16
T7276,23,30,23,12,23,12,18,27,19,28
T7277,25,15,30,29,19,15,11,10,12,20
T7278,30,12,30,15,26,20,18,12,18,27
T7279,14,18,27,14,14,26,28,27,10,11
T7280,29,29,10,27,13,10,13,21,29,17
T7281,28,12,10,27,18,19,13,12,21,30
T7282,14,13,18,25,23,21,10,10,20,27
T7283,22,18,20,22,28,19,18,27,19,22
T7284,17,27,22,27,10,23,26,27,10,23
T7285,18,30,26,25,14,23,29,22,23,16
T7286,27,25,17,24,14,11,10,13,10,16
T7287,21,10,22,28,18,20,26,10,26,22
T7288,16,26,23,17,28,24,24,29,19,25
T7289,13,15,28,16,20,16,24,15,12,28
T7290,16,18,28,20,17,16,12,21,28,23
T7291,19,26,20,21,20,22,19,20,27,15
T7292,10,17,24,11,19,10,26,14,11,26
T7293,19,13,20,10,28,28,26,12,30,24
T7294,22,23,30,20,16,19,13,16,17,13
T7295,23,11,22,10,29,10,13,19,27,23
T7296,28,18,10,28,13,21,27,13,21,10
T7297,27,13,23,15,23,23,26,10,10,20
T7298,25,15,17,25,12,13,19,22,29,27
T7299,19,28,20,29,10,29,25,28,20,24
T7300,13,11,12,15,29,29,19,30,14,13
T7301,13,22,29,12,25,17,19,20,20,13
T7302,15,19,19,29,16,12,24,27,22,25
T7303,17,16,28,11,26,14,11,17,15,19
T7304,12,20,27,25,21,24,12,19,22,24
T7305,18,12,25,20,11,10,10,30,19,19
T7306,27,18,17,29,26,14,16,10,15,19
T7307,18,11,13,10,19,24,29,21,16,14
T7308,24,21,16,17,15,21,12,14,25,18
T7309,11,13,13,24,26,26,11,11,21,23
T7310,30,28,23,10,13,22,24,14,29,28
T7311,26,16,26,14,11,16,20,29,14,25
T7312,10,26,12,25,11,26,18,30,27,26
T7313,13,19,12,27,20,30,14,25,27,13
T7314,24,14,22,26,24,22,14,23,16,13
T7315,30,15,18,19,29,29,18,28,22,21
T7316,18,13,10,30,11,22,23,22,30,13
T7317,30,28,29,11,13,12,10,28,13,14
T7318,20,29,12,20,25,24,19,28,29,29
T7319,13,30,26,23,14,24,22,10,23,19
T7320,21,17,26,15,14,27,19,27,15,19
T7321,17,25,20,25,18,20,21,16,27,25
T7322,23,16,10,22,19,11,16,29,12,19
T7323,26,11,10,12,18,12,29,26,24,13
T7324,30,22,26,19,10,24,28,27,16,18
T7325,29,22,21,17,18,11,29,29,17,19
T7326,12,19,15,14,19,29,17,16,17,30
T7327,30,29,13,20,22,11,30,28,10,13
T7328,14,27,14,17,25,27,11,23,16,22
T7329,12,11,30,13,18,14,20,13,26,21
T7330,30,11,10,17,15,26,17,20,30,21
T7331,26,14,20,16,21,14,26,16,20,20
T7332,27,30,16,17,19,27,24,20,16,27
T7333,13,17,17,25,29,30,10,16,25,11
T7334,12,23,16,22,21,26,13,14,11,11
T7335,17,29,19,26,15,21,11,30,17,10
T7336,10,30,12,13,29,17,12,22,29,11
T7337,20,13,20,10,25,20,17,21,28,13
T7338,19,21,22,17,25,21,29,30,11,29
T7339,27,30,10,12,19,13,17,12,29,16
T7340,27,13,12,30,26,23,26,12,11,13
T7341,19,23,18,12,19,16,19,18,17,18
T7342,21,27,23,26,22,26,25,27,20,23
T7343,18,27,19,24,22,23,10,10,20,24
T7344,15,20,15,28,21,30,25,10,15,14
T7345,28,28,16,26,24,12,23,24,30,16
T7346,12,29,10,28,22,25,29,25,20,11
T7347,19,12,10,15,21,26,16,23,19,27
T7348,22,29,26,15,23,17,17,17,24,22
T7349,20,27,30,19,28,23,10,11,21,12
T7350,12,11,23,21,16,16,30,16,17,24
T7351,11,25,10,13,20,10,11,17,20,21
T7352,15,13,11,28,22,19,18,24,14,25
T7353,15,26,18,12,29,17,17,12,17,15
T7354,11,16,19,15,22,30,18,16,30,22
T7355,17,27,23,17,13,30,21,20,26,12
T7356,27,18,28,29,10,13,11,14,18,16
T7357,17,16,28,20,24,23,15,13,25,14
T7358,14,28,18,25,23,12,29,18,26,11
T7359,18,21,24,13,17,26,28,24,20,15
T7360,11,13,26,26,28,27,25,19,27,20
T7361,23,10,21,19,20,28,21,14,20,21
T7362,14,16,17,20,18,12,26,19,21,18
T7363,22,25,14,15,30,25,29,23,13,29
T7364,29,30,11,11,14,20,29,16,21,22
T7365,16,14,24,25,26,19,22,20,19,25
T7366,10,25,26,21,29,15,21,12,21,13
T7367,15,23,11,21,21,23,21,18,28,20
T7368,20,16,12,14,30,19,23,13,24,25
T7369,27,22,27,21,22,17,14,19,25,11
T7370,24,10,27,17,24,10,17,16,29,13
T7371,21,28,28,16,11,17,27,29,14,29
T7372,23,28,10,13,10,13,13,18,13,17
T7373,12,16,29,21,16,27,14,23,17,20
T7374,17,29,25,13,10,11,26,10,11,11
T7375,23,14,14,29,28,19,16,24,12,25
T7376,25,12,17,10,15,22,26,28,21,30
T7377,12,28,22,16,22,17,29,27,29,16
T7378,18,14,28,26,19,25,20,28,22,25
T7379,14,10,15,24,15,24,12,26,14,14
T7380,30,20,19,16,17,10,29,11,12,20
T7381,20,13,24,28,23,12,18,20,30,19
T7382,11,19,26,27,10,30,23,16,30,29
T7383,19,13,20,17,23,26,27,30,18,19
T7384,26,30,30,18,30,15,27,28,22,19
T7385,29,21,11,11,17,17,11,21,16,18
T7386,21,22,13,30,22,13,25,29,26,17
T7387,20,26,11,21,29,30,11,15,22,13
T7388,27,29,27,27,19,10,28,20,14,24
T7389,23,21,21,20,24,19,12,15,16,13
T7390,19,15,11,29,16,10,14,16,22,18
T7391,20,12,27,18,11,22,28,22,16,17
T7392,18,24,15,17,15,13,28,13,16,24
T7393,21,13,30,19,16,13,28,23,16,27
T7394,28,18,27,21,17,22,26,19,19,13
T7395,18,14,27,19,18,23,23,16,24,22
T7396,21,13,23,23,13,27,14,20,24,21
T7397,15,12,19,19,25,24,28,25,16,16
T7398,26,27,16,15,21,28,26,24,15,26
T7399,20,21,22,15,29,23,24,19,28,20
T7400,19,23,29,26,13,23,14,28,25,19
T7401,27,25,26,26,15,28,20,17,13,26
T7402,10,28,22,28,23,11,30,27,19,11
T7403,28,12,10,27,15,22,10,23,29,22
T7404,12,15,27,12,22,29,10,28,22,21
T7405,19,25,27,26,29,16,25,19,11,18
T7406,15,30,14,27,17,30,24,21,19,29
T7407,10,26,25,15,19,23,28,11,10,23
T7408,25,21,15,29,20,15,19,28,26,14
T7409,30,15,19,27,28,22,21,21,22,30
T7410,11,15,26,19,16,23,28,24,20,25
T7411,23,28,19,28,23,26,25,30,16,23
T7412,23,13,12,14,27,20,23,17,28,12
T7413,13,11,14,17,23,26,25,10,18,24
T7414,20,20,17,12,20,25,17,27,20,19
T7415,24,18,16,28,26,10,29,26,26,20
T7416,15,15,29,12,29,11,26,23,23,26
T7417,30,17,20,26,14,12,11,27,21,23
T7418,30,15,10,22,26,24,10,25,15,26
T7419,14,27,24,24,14,30,15,17,29,14
T7420,17,18,17,27,10,13,10,16,26,29
T7421,13,12,23,27,26,15,17,30,16,27
T7422,15,18,19,20,19,17,17,11,12,27
T7423,18,22,29,21,16,12,21,10,28,20
T7424,11,30,12,12,21,17,16,10,19,11
T7425,18,16,30,22,21,29,19,25,21,15
T7426,19,20,21,15,27,10,20,27,21,29
T7427,11,13,27,26,15,23,13,28,16,30
T7428,27,20,15,21,11,19,15,10,21,17
T7429,26,16,11,12,22,17,19,10,10,10
T7430,29,30,17,11,19,30,29,23,18,11
T7431,29,10,12,28,24,22,21,15,30,28
T7432,14,25,22,16,21,14,13,13,30,14
T7433,21,28,15,23,19,12,17,30,11,22
T7434,22,14,24,12,24,12,13,10,30,20
T7435,15,25,12,21,21,16,20,29,26,26
T7436,20,22,12,25,18,17,28,24,25,17
T7437,24,24,17,15,29,17,15,30,12,28
T7438,18,11,28,28,27,10,11,23,13,10
T7439,28,12,21,25,16,26,14,30,29,22
T7440,30,18,21,16,30,13,27,11,24,10
T7441,30,26,24,11,15,29,21,26,27,20
T7442,25,16,10,18,10,27,28,12,19,14
T7443,25,12,15,22,15,10,20,26,20,18
T7444,20,14,24,11,30,26,13,30,22,29
T7445,18,21,28,13,27,27,10,22,12,25
T7446,23,26,23,15,17,19,12,19,27,18
T7447,11,28,20,23,19,21,17,24,29,22
T7448,25,14,12,22,15,22,21,28,11,29
T7449,30,22,12,10,16,19,13,19,15,16
T7450,18,16,12,12,23,19,14,11,26,25
T7451,13,30,29,13,30,26,19,29,11,21
T7452,28,17,27,12,20,27,20,26,11,10
T7453,22,22,10,25,30,10,12,10,30,12
T7454,19,27,22,16,28,13,10,27,22,30
T7455,24,28,29,22,25,25,12,14,20,29
T7456,12,16,12,18,14,18,12,29,17,18
T7457,22,20,14,16,28,25,18,22,16,15
T7458,14,29,17,21,22,12,13,10,22,13
T7459,23,28,10,11,28,20,16,29,20,10
T7460,27,10,29,26,23,13,11,24,12,12
T7461,12,11,16,13,22,26,19,24,29,21
T7462,28,24,22,12,28,23,16,10,15,23
T7463,13,28,22,11,30,28,20,24,10,10
T7464,16,15,28,18,12,29,22,21,12,10
T7465,20,26,14,27,26,23,25,26,18,14
T7466,23,25,17,23,18,22,15,19,20,28
T7467,13,15,14,30,14,18,15,17,22,10
T7468,27,11,28,15,26,13,18,16,20,26
T7469,22,14,27,25,30,19,18,13,24,28
T7470,12,19,14,29,19,14,19,10,25,19
T7471,11,21,22,22,26,20,21,30,11,26
T7472,20,13,13,21,14,21,10,27,25,25
T7473,20,13,16,19,30,19,21,22,16,25
T7474,24,12,29,15,25,11,24,16,25,14
T7475,14,15,24,20,19,27,26,29,18,14
T7476,25,25,30,10,22,16,17,25,26,23
T7477,14,26,21,17,12,26,17,29,22,26
T7478,15,22,25,25,20,25,26,22,30,25
T7479,17,13,29,29,18,21,11,28,26,27
T7480,21,16,26,14,19,23,12,27,19,21
T7481,14,26,16,23,30,21,15,14,11,27
T7482,12,25,21,26,24,16,28,21,19,30
T7483,20,29,30,11,12,19,23,14,18,16
T7484,18,24,30,16,23,15,26,27,28,17
T7485,26,11,28,13,18,17,25,15,25,25
T7486,25,18,27,21,24,17,27,30,21,21
T7487,22,14,23,10,23,30,16,17,15,26
T7488,28,23,25,29,26,20,19,23,28,25
T7489,26,24,27,14,25,10,23,30,25,14
T7490,18,19,22,11,22,17,17,22,20,22
T7491,29,27,11,20,22,19,18,11,24,15
T7492,23,25,16,26,10,16,19,30,27,24
T7493,29,10,11,24,25,25,22,18,22,10
T7494,13,30,24,25,13,30,14,24,17,19
T7495,28,28,30,21,14,17,27,25,27,11
T7496,17,25,10,25,29,30,26,26,25,13
T7497,14,21,23,26,19,19,28,22,15,23
T7498,19,21,25,26,21,21,13,15,30,22
T7499,23,12,12,23,17,21,15,29,15,11
T7500,12,23,16,13,28,21,15,26,10,18
T7501,30,11,12,24,26,13,30,29,18,17
T7502,11,24,13,14,20,17,28,29,30,25
T7503,25,10,10,26,12,15,19,11,11,11
T7504,23,21,10,16,22,10,30,15,11,30
T7505,19,10,12,21,30,30,15,13,10,29
T7506,12,25,27,20,13,20,23,24,15,17
T7507,15,12,19,24,25,22,26,23,15,11
T7508,12,25,26,14,29,19,20,30,24,25
T7509,17,23,15,12,16,24,29,19,20,18
T7510,22,27,24,11,26,18,22,20,17,15
T7511,14,21,25,14,13,30,19,10,24,11
T7512,14,28,26,10,15,13,14,29,23,26
T7513,27,11,21,17,23,18,17,13,21,30
T7514,19,26,23,27,25,24,28,29,14,14
T7515,14,11,15,25,24,16,16,20,19,14
T7516,20,19,17,26,19,30,10,25,10,14
T7517,26,20,15,10,17,14,30,25,21,19
T7518,26,24,10,29,28,24,29,27,15,24
T7519,29,27,24,12,17,10,24,21,18,30
T7520,30,26,26,25,21,22,16,18,17,26
T7521,27,12,17,11,16,20,27,30,27,26
T7522,28,13,19,25,18,20,18,29,23,22
T7523,15,17,14,22,18,26,25,14,21,20
T7524,20,13,24,25,24,23,12,26,19,19
T7525,19,12,14,14,23,21,14,10,23,25
T7526,23,17,22,29,20,20,18,25,26,28
T7527,28,23,14,19,10,19,22,28,27,28
T7528,18,10,15,18,12,20,24,21,18,23
T7529,19,23,28,12,15,25,24,16,11,23
T7530,30,23,29,13,10,27,20,13,21,30
T7531,17,21,16,29,20,28,27,29,26,11
T7532,19,27,12,21,18,14,27,23,16,27
T7533,25,11,11,11,14,17,21,26,26,17
T7534,19,30,28,16,27,22,19,13,19,21
T7535,19,13,20,27,27,16,17,11,16,27
T7536,22,29,17,28,15,20,26,20,27,19
T7537,16,13,21,30,25,19,16,24,27,27
T7538,25,20,22,18,20,20,27,18,28,21
T7539,25,24,28,23,23,18,21,13,28,17
T7540,27,29,16,13,18,27,19,10,18,16
T7541,26,25,12,15,13,27,24,17,15,28
T7542,10,26,14,13,25,16,29,27,12,26
T7543,23,11,10,12,22,25,15,18,29,21
T7544,10,16,15,28,26,17,19,17,21,30
T7545,28,24,27,18,20,11,10,27,17,20
T7546,24,30,30,14,22,26,18,18,16,18
T7547,12,27,21,22,14,12,17,23,25,17
T7548,30,22,15,22,25,12,16,22,22,11
T7549,20,19,25,16,21,21,21,13,12,18
T7550,23,23,15,11,11,27,18,11,12,21
T7551,13,10,22,10,29,17,26,26,28,13
T7552,16,20,10,16,16,21,16,23,28,28
T7553,18,29,15,29,16,22,15,20,18,30
T7554,20,27,12,13,18,19,18,12,12,30
T7555,28,30,18,16,27,26,13,10,19,16
T7556,13,18,20,29,14,18,15,11,10,17
T7557,23,29,20,10,23,30,19,29,16,27
T7558,16,16,26,10,22,19,10,26,16,10
T7559,27,28,19,22,10,25,30,27,10,18
T7560,14,21,30,18,21,15,29,14,29,26
T7561,27,29,26,16,19,12,24,16,21,17
T7562,14,22,17,17,16,26,17,25,15,13
T7563,20,16,12,25,22,18,19,14,29,20
T7564,10,23,29,30,18,24,17,14,21,19
T7565,14,23,15,14,16,24,11,18,20,22
T7566,22,18,27,22,17,17,27,10,27,28
T7567,27,29,16,27,16,28,14,28,29,19
T7568,30,24,14,13,16,19,17,25,12,22
T7569,20,10,10,21,11,27,14,13,17,13
T7570,27,20,15,22,10,12,16,17,16,17
T7571,21,30,12,30,26,11,14,25,29,18
T7572,25,19,16,27,15,12,10,11,17,20
T7573,12,23,24,20,25,18,21,26,26,27
T7574,17,18,11,26,22,16,17,25,18,28
T7575,29,25,20,27,16,18,11,16,30,17
T7576,13,29,11,17,12,20,27,18,22,22
T7577,11,12,17,28,16,14,24,26,13,27
T7578,11,27,27,27,24,26,13,20,27,26
T7579,14,12,21,16,27,29,21,21,29,13
T7580,14,17,16,24,12,23,22,14,16,18
T7581,26,19,13,20,15,28,18,28,23,21
T7582,17,17,19,18,25,18,25,24,18,27
T7583,18,21,10,18,28,19,27,24,27,19
T7584,21,17,13,30,22,15,11,25,29,30
T7585,21,15,26,19,28,30,10,18,17,13
T7586,11,14,10,30,15,24,12,16,13,26
T7587,12,21,16,29,28,11,27,17,29,10
T7588,19,13,26,30,28,16,12,13,24,20
T7589,30,15,10,24,13,29,30,11,10,19
T7590,20,22,10,14,30,25,21,19,29,10
T7591,20,10,30,29,25,14,19,30,10,19
T7592,30,16,30,25,17,23,20,23,28,19
T7593,11,18,13,29,22,21,29,20,15,15
T7594,30,15,24,19,30,15,20,24,12,12
T7595,26,11,17,24,30,14,26,30,14,24
T7596,16,25,28,21,28,24,21,16,22,26
T7597,29,27,30,11,29,19,23,25,13,21
T7598,10,17,26,13,14,14,17,23,17,23
T7599,13,26,11,17,19,21,22,10,13,25
